timestamp_sec,yaw_error_rad,mae_rad,p_term,i_term,d_term,output_omega_rad_s,target_yaw_rad,current_yaw_rad
92.867,-0.004579,0.004022,-0.006869,5.8e-05,0.002981,-0.00383,0.3624,0.367
92.919,-0.004054,0.004022,-0.006081,5.6e-05,0.002105,-0.00392,0.3624,0.3665
92.966,-0.003745,0.004018,-0.005617,5.4e-05,0.001237,-0.004327,0.3624,0.3662
93.019,-0.003649,0.004013,-0.005474,5.2e-05,0.000382,-0.00504,0.3624,0.3661
93.069,-0.004162,0.004015,-0.006243,5e-05,-0.002054,-0.008248,0.3624,0.3666
93.117,-0.004756,0.004025,-0.007134,4.7e-05,-0.002378,-0.009464,0.3624,0.3672
93.167,-0.005087,0.004039,-0.007631,4.5e-05,-0.001317,-0.008902,0.3624,0.3675
93.217,-0.005486,0.004058,-0.008229,4.2e-05,-0.001604,-0.009791,0.3624,0.3679
93.268,-0.005772,0.00408,-0.008658,3.9e-05,-0.001143,-0.009762,0.3624,0.3682
93.318,-0.006116,0.004106,-0.009173,3.6e-05,-0.001364,-0.010501,0.3624,0.3686
93.369,-0.006802,0.004139,-0.010203,3.3e-05,-0.002761,-0.012931,0.3624,0.3692
93.419,-0.007721,0.004184,-0.011581,2.9e-05,-0.003535,-0.015087,0.3624,0.3702
93.466,-0.007721,0.004227,-0.011581,2.5e-05,0.0,-0.011556,0.3624,0.3702
93.518,-0.008533,0.004279,-0.012799,2.1e-05,-0.003231,-0.016009,0.3624,0.371
93.567,-0.008681,0.004331,-0.013022,1.7e-05,-0.000598,-0.013603,0.3624,0.3711
93.619,-0.008572,0.004381,-0.012857,1.2e-05,0.000439,-0.012406,0.3624,0.371
93.67,-0.008337,0.004427,-0.012505,8e-06,0.000936,-0.011561,0.3624,0.3708
93.718,-0.008049,0.004469,-0.012074,4e-06,0.001151,-0.010919,0.3624,0.3705
